uri,dcterms:identifier,,ID,rdfs:label,schema:description,schema:category,description:現在の地名,description:リンク,description:備考,description:番号,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri,description:図
http://example.org/data/30015,30015,,30015,下地間切之内すかま村,すかま村,村,,,,〔10〕,,,,"41534,17930,290,330",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=41534,17930,290,330","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/41534,17930,290,330/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,
http://example.org/data/30016,30016,,30016,下地間切之内与那覇村,与那覇村,村,沖縄県宮古島市下地与那覇,https://goo.gl/maps/oFfprtrpxH2BsX7n6,,〔11〕,125.2670344,24.7390913,http://geohash.org/wu3hdx8etkyg,"41264,17674,334,360",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=41264,17674,334,360","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/41264,17674,334,360/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.7390913,125.2670344"
http://example.org/data/30017,30017,,30017,おろか間切之内百名村,百名村,村,沖縄県宮古島市城辺保良,https://goo.gl/maps/deFa9YGdvcjMszVs6,,〔12〕,125.4371006,24.7344366,http://geohash.org/wu3hwqu8831m,"45638,19932,256,320",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=45638,19932,256,320","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/45638,19932,256,320/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.7344366,125.4371006"
http://example.org/data/30018,30018,,30018,おろか間切之内中きや泊村,中きや泊村,村,,,,〔13〕,,,,"43644,19432,262,324",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=43644,19432,262,324","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/43644,19432,262,324/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,
http://example.org/data/30019,30019,,30019,おろか間切之内きんす川村,きんす川村,村,,,,〔14〕,,,,"43350,19346,286,348",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=43350,19346,286,348","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/43350,19346,286,348/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,
http://example.org/data/30020,30020,,30020,おろか間切之内友利村,友利村,村,沖縄県宮古島市城辺友利,https://goo.gl/maps/Ry4GyEGiEGLQKG7T7,,〔15〕,125.3713103,24.7316171,http://geohash.org/wu3hsyk8578d,"43090,19220,286,356",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=43090,19220,286,356","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/43090,19220,286,356/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.7316171,125.3713103"
http://example.org/data/30021,30021,,30021,おろか間切,三千三百八十九石余,間切,,,,〔16〕,,,,"42822,19098,318,372",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=42822,19098,318,372","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/42822,19098,318,372/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,
http://example.org/data/30022,30022,,30022,おろか間切之内荒里村,荒里村,村,沖縄県宮古島市上野新里,https://goo.gl/maps/ansrzXmKKvdLcuAt5,,〔17〕,125.3383954,24.7301915,http://geohash.org/wu3hsjuxu3c6,"42440,18806,262,328",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=42440,18806,262,328","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/42440,18806,262,328/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.7301915,125.3383954"
http://example.org/data/30023,30023,,30023,おろか間切之内宮国村,宮国村,村,沖縄県宮古島市上野宮国,https://goo.gl/maps/ozxaSQqbYhSSYeLB9,,〔18〕,125.3219329,24.7243238,http://geohash.org/wu3heubtssn0,"42186,18628,262,322",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=42186,18628,262,322","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/42186,18628,262,322/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.7243238,125.3219329"
http://example.org/data/30024,30024,,30024,くかい村,弐百五十四石余,村,沖縄県宮古島市平良久貝,https://goo.gl/maps/FBj62o6WyHvqHPuX9,,〔19〕,125.2670344,24.7957754,http://geohash.org/wu3j49btv7wc,"40284,14230,254,328",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0003/canvas/p1#xywh=40284,14230,254,328","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0003/40284,14230,254,328/200,/0/default.jpg",http://example.org/data/shoho-0003,正保琉球国八島絵図写,,"24.7957754,125.2670344"
